"text","cmp_code"
"Mensen met lagere inkomens krijgen de gelegenheid meer pensioen op te laten bouwen.","503"
"Dat kan door dat deel van het inkomen waarover geen pensioen wordt opgebouwd te verlagen.","503"
"Bij langer doorwerken hoort ook een pakket maatregelen die ervoor zorgt dat mensen langer kun-nen doorwerken","706"
"en een eerlijke regeling voor hen die niet kunnen doorwerken.","504"
"Daarvoor zijn drie dingen noodzakelijk: Er komt een vervroegde AOW voor mensen die na hun 61e onvrijwillig aan de kant komen te staan.","504"
"Door de inzet van een werkbonus en een Vitaliteitsregeling kunnen mensen die lang gewerkt hebben tegen een laag inkomen, toch op hun 65e stoppen met werken.","504"
"De korting op hun AOW wordt hiermee teruggebracht van zes naar drie procent.","504"
"De PvdA wil op korte termijn de arbeidsmarktsituatie van ouderen zodanig verbeteren dat mensen ook daadwerkelijk kunnen doorwerken tot 67.","706"
"We ondersteunen oudere werknemers bij het vinden van werk","706"
"en pakken de leeftijdsdiscriminatie aan.","503"
"We hebben iedereen nodig op de arbeidsmarkt.","505"
"Bestaande atv regelingen worden voor zover mogelijk afgebouwd.","505"
"Onder andere door het combineren van arbeid- en zorgtaken makkelijker te maken, stimuleren we mensen die in deeltijd werken om meer uren te werken.","504"
"De mogelijkheden tot bijvoorbeeld thuiswerken worden verbeterd.","701"
"Er komt nieuwe wetgeving voor de wijze waarop onze pensioenfondsen worden bestuurd.","403"
"Maatschappelijke betrokkenheid en deskundigheid is voor de PvdA daarbij belangrijk.","606"
"Werkgevers moeten medeverantwoordelijk blijven voor gezonde pensioenfondsen.","408"
"Tevens wordt nagegaan hoe deelnemers meer zeggenschap kunnen krijgen op het onderdeel maatschappelijk verant-woord beleggen door het pensioenfonds waarbij zij zijn aangesloten.","202"
"Er komt een nieuw toetsingskader voor pensioenen waarin de solidariteit tussen generaties (jong en oud), maar ook binnen generaties (hoog- en laagopgeleid) centraal staat.","503"
"Ieder mens heeft zijn eigen talent.","201"
"En ieder mens wordt gelukkig als hij dat talent kan ontplooien.","201"
"Vaak gaat dat vanzelf, maar soms moeten mensen een handje geholpen worden om het eruit te laten komen.","705"
"Zeker mensen met een handicap of een andere beperking.","705"
"Een beperking of handicap is geen legitieme ontslaggrond, en de PvdA wil hieraan niet tornen.","503"
"Wel kan functieaanpassing of wijziging noodzakelijk zijn.","705"
"Honderd jaar sociaaldemocratie heeft tot grote vooruitgang geleid.","305"
"In dit land stoppen we mensen met een beperking niet meer weg.","705"
"Ze doen volop mee, bijvoorbeeld in de sociale werkvoorziening.","705"
"Dat geeft eigenwaarde, voegt waarde toe aan de economie en draagt bij aan een betere samenleving.","705"
"Toch is het een wankel evenwicht, zeker in de huidige economische crisis.","305"
"Het vorige Kabinet liet blijken mensen met een beperking liever af te schrijven dan ze tot bloei te brengen.","305"
"Dat is voor de PvdA geen optie.","305"
"We wil-len al het mogelijke doen om te zorgen dat mensen niet afhankelijk worden van een uitkering.","705"
"Van inwoners van ons land mogen we verwachten dat ze een bijdrage leveren aan de samenleving.","606"
"Van de overheid mogen we verwachten dat ze het goede voorbeeld geeft en belemmeringen wegneemt, zodat ook mensen met een beperking hun bijdrage kunnen leveren.","503"
"En van werkgevers mogen we verwachten dat ze meedoen en de inspanningen niet overlaten aan een handjevol enthousiaste voorlopers.","606"
"Dit gaan we doen: Grote en middelgrote bedrijven worden bij wet verplicht vijf procent arbeidsgehandicapten en (oud) langdurig werklozen in dienst te hebben.","705"
"Wie daaronder zit, krijgt een boete.","605"
"De overheid gaat alleen in zee met bedrijven die aan dit quotum voldoen.","705"
"Ook de overheid als werkgever valt onder de quotumverplichting.","705"
"De PvdA is ervan overtuigd dat gemeenten het best weten hoe mensen snel aan het werk te krij-gen.","301"
"Daarbij passen geen vakjes en schotjes.","303"
"Daarom voegen we de Wajong, de Wet Sociale Werkvoorziening en de Wet Werk en Bijstand samen tot één regeling, in handen van gemeenten.","301"
"Het onderscheid tussen arbeidsgehandicapten en niet-arbeidsgehandicapten blijft in de nieuwe regeling van groot belang.","705"
"Arbeidsgehandicapten zijn mensen die vanwege een functionele beper-king op korte termijn niet in staat zijn zelfstandig, zonder intensieve begeleiding, te werken in een reguliere omgeving.","705"
"Het gaat om de groep Wajong’ers en mensen voor wie de sociale werkvoor-ziening is bedoeld.","705"
"Maar ook om de groep meerderjarige jongeren die tijdens de eerste zes maan-den van hun studie gehandicapt raken, of op een ander moment vóór of na hun studie, als ze nog niet zijn begonnen op de arbeidsmarkt.","705"
"En om de groep ZZP’ers die te maken krijgen met een arbeidshandicap.","705"
"Het wettelijk minimumloon is terecht de ondergrens.","504"
"Dat geldt ook voor werknemers met een arbeidshandicap.","504"
"Het toegroeien naar CAO-lonen vormt voldoende stimulans.","705"
"Met een combinatie van loonkostensubsidie, scholing en voldoende begeleiding op de werkvloer worden mensen met arbeidshandicap geholpen om zich een plek te verwerven op de reguliere arbeidsmarkt.","705"
"De PvdA gaat niet sjoemelen met de arbeidsvoorwaarden van mensen die nu in de sociale werk-voorziening werken.","705"
"Werkgevers krijgen groot gemak van de nieuwe regeling.","401"
"Een reguliere werknemer zal niet minder kosten dan een arbeidsgehandicapte die minder productief is en extra begeleiding nodig heeft.","401"
"Het verschil in productiviteit krijgt de werkgever vergoed.","401"
"Papierwerk wordt ze uit handen genomen.","401"
"Wie een fatsoenlijk werkaanbod weigert, krijgt een korting op zijn uitkering.","605"
"Dit kan ook gebeuren als iemand afspraken over het volgen van scholing, re-integratie of werk willens en wetens niet nakomt.","605"
"Ook gedeeltelijk arbeidsongeschikten mogen niet terugvallen op een inkomensniveau onder de bijstand.","504"
"Mensen die volledig arbeidsongeschikt zijn vanwege fysieke en/of psychische redenen hebben in onze beschaafde samenleving recht op een materieel fatsoenlijk leven en mogen eveneens niet terugvallen op een inkomensniveau onder de bijstand.","504"
"Deze mensen zullen niet meer lastig geval-len worden met eisen als: sollicitatieplicht, verplichting tot tegenprestaties en strafkortingen.","705"
"Een groeiende groep werknemers werkt met een tijdelijk contract.","701"
"Wat ook wel eens gezegd mag worden: zij leveren samen een niet te onderschatten bijdrage aan de economie.","701"
"Het leger flexibele werknemers stelt bedrijven in staat om snel, goedkoop en zonder rompslomp de bedrijfsvoering aan te passen aan veran-derende werkomstandigheden.","701"
"De PvdA vindt dat die grote bijdrage in geen verhouding staat tot de geringe waardering die flexwerkers genieten.","701"
"Ze leven voortdurend in onzekerheid.","701"
"Heb ik volgende week nog werk?","701"
"Heb ik genoeg inkomen om de eindjes aan elkaar te knopen?","701"
"De kans op een vaste baan is de afgelopen jaren fors afgenomen.","701"
"De economische zelfstandigheid van flexwerkers staat op het spel.","701"
"Dat wil de PvdA niet aanvaarden.","701"
"We zullen niet toezien hoe werkgevers hun ondernemersrisico’s koste-loos afwentelen op de samenleving.","701"
"We moeten bedrijven belonen die op een andere, socialere manier in hun behoefte aan flexibiliteit voorzien.","701"
"Dat gaan we hoog op de agenda zetten in het overleg met werk-gevers en werknemers.","701"
"Dit gaan we doen: Werkgevers met tijdelijke contracten komen onder de loon doorbetalingplicht van de WW te vallen.","504"
"Er mag niet meer eindeloos gesold worden met mensen.","701"
"Daarom krijgen werk nemers na een tijdelijk contract van één jaar in principe een vast contract, tenzij de CAO in afwijkingen voorziet.","701"
"Wij zien dat de afspraak tot 2 jaar loondoorbetaling bij ziekte in de praktijk het ongewenste effect heeft dat te weinig mensen nog voor vast worden aangenomen, daarom beperken wij de loondoorbetalingperiode tot 1 jaar.","505"
"Het ontduiken van de zekerheidsrechten van werknemers door constructies als payrolling maken we onmogelijk.","504"
"Er komt een verbod op concurrentiebedingen in tijdelijke contracten.","403"
"Als de werkgever niet wil dat werknemers bij een concurrent gaan werken, moet hij ze zelf in vaste dienst nemen.","701"
"Naar Vlaams en Duits model vermeldt het concurrentiebeding bovendien verplicht het geografisch en functioneel bereik, wordt de duur voor iedereen gemaximaliseerd op 1 jaar, en wordt voor de looptijd van het concurrentiebeding aan de werknemer verplicht een vergoeding betaalt.","403"
"De PvdA is tegen stukloon voor de laagst betaalden.","504"
"Voor deze categorie werknemers moeten werkgevers netjes uren bijhouden en zich aan het minimumloon houden.","504"
"Het ontduiken van het minimumloon via ZZP-constructies moet kunnen worden tegengegaan.","504"
"De handhaving zal worden aangescherpt om de pakkans bij overtreding te vergroten.","605"
"Werken met een fatsoenlijk contract is een kwestie van beschaving.","701"
"Iedereen die drie maanden lang elke week, of ten minste twintig uur heeft gewerkt, heeft recht op een arbeidsovereenkomst.","701"
"Werkgevers die zich hier niet aan houden, krijgen een boete.","605"
"Uitzendkrachten mogen maximaal een half jaar bij 1 werkgever werken.","701"
"De kleine zelfstandige is de held van de economie van de 21e eeuw.","401"
"De zogenaamde ZZP’ers (tegenwoordig ook wel ZP’er (zelfstandige professional) genoemd) zijn niet meer weg te denken.","401"
"Het zijn bijzondere ondernemers, creatief, onafhankelijk en gedreven.","401"
"Ze hebben de ruimte zelf keuzes te maken en een eigen invulling te geven aan hun vak.","401"
"Daarmee vormen ze het potentieel voor vernieuwing en innovatie op de arbeidsmarkt.","401"
"Werkgevers maken (gelukkig) grif gebruik van de diensten van ZZP’ers.","401"
"Zeker in economisch onzekere tijden vormen ze een aantrekkelijk alternatief voor het vaste personeel.","401"
"Hier zitten natuurlijk ook keerzijden aan.","401"
"Zo vliegen ZZP’ers vaak als eerste eruit als er tegenwind opsteekt.","401"
"Te vaak hebben ze daarom een inkomen waarmee ze onder de armoedegrens belanden.","401"
"Zo dreigt de held van de arbeidsmarkt van de 21e eeuw te verworden tot antiheld.","401"
"Dat vindt de PvdA zonde.","401"
"Veel van de gezonde ondernemersgeest dreigt in de knop gebroken te worden.","401"
"Daarom willen we de positie van ZZP’ers verbeteren.","401"
"Dit gaan we doen: Waar teveel ZZP’ers in armoede leven, wil de PvdA in sectoren die zich daarvoor lenen minimumtarieven invoeren.","504"
"Verdiensten moeten tenminste genoeg zijn om pensioen op te bouwen en om een verzekering te kunnen veroorloven voor arbeidsongeschiktheid en ziekte.","503"
"De PvdA moedigt nieuwe vormen van solidariteit onder zelfstandigen aan.","606"
"De broodfondsen als verzekering tegen risico’s als ziekte en arbeidsongeschiktheid verdienen actieve fiscale steun.","606"
"Daartegenover staat wel de plicht om zich te verzekeren tegen ziekte en arbeidsongeschiktheid.","403"
"ZZP’ers krijgen onder bepaalde omstandigheden toegang tot de bijstand.","504"
"ZZP’ers krijgen toegang tot bestaande fondsen voor scholing.","411"
"ZZP’ers krijgen recht op even goede arbeidsomstandigheden als werknemers.","401"
"Schijnconstructies waarbij de werkgever een werknemer eerst ontslaat om deze vervolgens als ZZP’er weer in te huren, gaat de Arbeidsinspectie harder aanpakken.","605"
"Er komen extra inspecteurs, gefinancierd uit de eigen extra opbrengsten.","605"
"Werknemers die als ZZP’er aan de slag gaan, mogen aangesloten blijven bij hun bestaande pensioenfonds of -verzekering.","504"
"De overheid moet ervoor zorgen dat ZZP’ers in alle gevallen waarin de ZZP’er aan de gestelde functie-eisen kan voldoen kunnen meedingen naar opdrachten.","401"
"De verschillen in de fiscale behandeling van werknemers en ZZP’ers maken we kleiner.","503"
"Dit doen we ook voor de premie zorgverzekering.","503"
"Bij schuldhulpverlening voor ZZP’ers wordt niet langer vereist dat ze hun bedrijf stopzetten om ervoor in aanmerking te kunnen komen.","504"
"Weinig landen in de wereld hebben zo’n stabiele arbeidsmarkt als Nederland.","601"
"Hoezeer het vorige Kabinet roet in het eten probeerde te gooien: we staken minder dan collega’s in de ons omringende landen, sociale onrust kennen we nauwelijks en conflicten worden vaak met geven en nemen in goede harmonie opgelost.","601"
"Dat maakt ons tot één van de meest aantrekkelijke plaatsen om een bedrijf te vestigen.","601"
"Aan de basis van die stabiliteit ligt een goede ontslagbescherming.","504"
"Alle sociale verworvenheden als het zwangerschapsverlof, het recht op lidmaatschap van een ondernemingsraad of loopbaanonderbreking voor zorgtaken zijn ervan afhankelijk.","504"
"Want wat zijn die rechten waard als werknemers voortdurend kans lopen op straat gezet te worden?","504"
"Daarom zal de PvdA altijd staan voor een eerlijk ontslagstelsel.","701"
"Want soms is beëindiging van het dienstverband onvermijdelijk.","701"
"In die gevallen moet alles erop gericht zijn om mensen van baan naar baan te helpen.","701"
"Steeds meer werkgevers omzeilen vandaag de dag het ontslagstelsel.","605"
"Hoogopgeleide werknemers met goede vooruitzichten zijn vaak goed beschermd tegen tegenslag en krijgen ook een behoorlijke ontslagvergoeding mee.","503"
"Laagopgeleide werknemers die noodgedwongen tijdelijke baantjes aan elkaar knopen krijgen geen cent als ze hun baan verliezen.","503"
"De vaste baan voor het leven is allang geen norm meer op onze arbeidsmarkt.","701"
"Die maakte plaats voor een baaierd aan uiteenlopende soorten arbeidsrelaties, contractvormen en arbeidsvoorwaarden.","701"
"Per saldo heeft dat de positie van individuele werknemers en opdrachtnemers ten opzichte van hun werkgever verzwakt.","701"
"Dat lijkt leuk voor werkgevers.","701"
"Maar op lange termijn staat er iets wezenlijks op het spel: die stabiliteit die onze economie juist zo schraagt.","701"
"Daarom strijdt de PvdA voor een sterke rechtspositie van werknemers en opdrachtnemers.","701"
"Van even groot belang voor de sociale rust is dat we de orde in de zakenwereld herstellen.","403"
"Kortzichtig aandeelhouderskapitalisme, dat hebzucht tot norm heeft verheven, heeft onze economie grote schade toegebracht.","403"
"Dat geldt ook voor te grote verschillen in beloning en hoge bonussen.","403"
"Er komt een wijziging van het belastingstelsel waardoor ontwijkconstructies in de toekomst uitgesloten worden.","403"
"En multinationals gaan geleidelijk aan een redelijke belasting betalen over hun winsten.","503"
"Dit gaan we doen: De PvdA wil af van de UWV route voor ontslag.","701"
"Er komt een eenduidige ontslagroute via de Kantonrechter, waarbij werk nemers recht krijgen op een preventieve toets.","701"
"In geval van collectief ontslag blijft het sociaal plan leidend.","701"
"Voor de hoogte van de ontslagvergoeding nemen we de huidige kantonrechtersformule als uitgangspunt.","701"
"Wel willen we hem maximeren op een bedrag van 75.000 euro zoals eerder tussen werkgevers en werknemers overeengekomen.","701"
"Als de arbeidsmarkt voor oudere werklozen vergelijkbaar is met de overige werklozen kan de formule aangepast worden.","701"
"De ontslagvergoeding komt grotendeels ten goede aan het werk-naar-werk budget.","701"
"Met dit geld kan bijvoorbeeld om-of bijscholing bekostigd worden of de start van een eigen bedrijf.","701"
"Allemaal bedoeld om de betrokkene zo snel mogelijk weer aan het werk te krijgen.","701"
"Wanneer de werknemer een nieuwe baan heeft, wordt het resterende werk-naar-werk budget eerlijk tussen werkgever en werknemer verdeeld.","701"
"Zo hebben zij beiden een extra prikkel om ander werk te zoeken.","701"
"Ook flexwerkers kunnen recht krijgen op een werk-naar-werk budget.","701"
"De mogelijkheid voor een langdurige tijdelijke arbeidsovereenkomst wordt verder uitgewerkt waarbij in de arbeidsovereenkomst wederzijdse verplichtingen worden opgenomen voor ontwikkeling en promotieperspectieven in een hier opvolgende arbeidsovereenkomst.","701"
"De rechtsbescherming en de faciliteiten van leden van vakbonden worden wettelijk vastgelegd.","701"
"Dat is nodig omdat helaas steeds meer partijen roepen om een einde aan het alge meen verbindend verklaren van CAO’s.","701"
"We schrappen de aftrek voor vreemd vermogen – zodat het leeghalen van bedrijven door private equity-fondsen minder aantrekkelijk wordt.","403"
"We herzien het ondernemingsbestuur.","403"
"Daarbij wordt de invloed van vluchtige aandeelhouders ingeperkt en stimuleren we geduldig kapitaal.","403"
"Er komt sterker onafhankelijk toezicht in de onderneming en een inperking van de bonussen en prestatielonen.","403"
"De PvdA wil het hele palet aan kindregelingen en kinderbij slag hervormen, zodat er twee regelingen overblijven.","303"
"Eén gericht op het ondersteunen van de koopkracht van ouders met kinderen en één gericht op het stimuleren van participatie op de arbeidsmarkt.","303"
"We maken de kinderbijslag inkomensafhankelijk, om de koopkracht van ouders en kinderen gericht te ondersteunen.","503"
"Ouders met een minder hoog salaris zullen hierdoor meer kinderbijslag ontvangen dan ouders met een vollere portemonnee.","503"
"De betaalbaarheid en kwaliteit van kinderopvang moet gewaarborgd worden zodat ook in wijken waar kinderen juist een groot belang hebben bij voor-en vroegschoolse educatie toegang hebben tot goede kinderopvang.","504"
"Het waarborgen van kwaliteit wordt mede gedaan door goede huisvesting,betere veiligheid en voldoende opgeleid personeel.","504"
"De PvdA wil het stelsel van verlofregelingen hervormen, waar bij de traditionele rolverdeling tussen man en vrouw aange past wordt en ouders zelf het aantal verlofdagen onderling kunnen verdelen.","503"
"Dit betekent dat ook vaders makkelijker vaderschapsverlof op moeten kunnen nemen.","504"
"Door consistent flankerend beleid, bijvoorbeeld door werk te maken van de brede school, kan de overheid de combinatie arbeid en zorg faciliteren.","504"
"De PvdA wil perverse fiscale prikkels voor speculatie terug dringen.","403"
"Dit geldt voor de aftrekbaarheid van schulden en voor het interne geschuif met winsten door multinationals.","403"
"De PvdA streeft in Europees verband naar het ontmoedigen van flitskapitaal, door een heffing op financiële transacties.","403"
"Onze pensioenfondsen worden hier nadrukkelijk van uitgezonderd.","504"
"Bij grote bedrijven wordt onafhankelijk intern toezicht door een raad van commissarissen verplicht.","403"
"Die raad zou alle belangrijke bestuursbesluiten moeten goedkeuren.","403"
"De positie van werknemers wordt versterkt.","701"
"De nationale medezeggenschap wordt up-to-date gebracht voor de internationale economie.","701"
"Werknemers krijgen recht op internationale vertegenwoordiging.","701"
"De positie van Europese Ondernemingsraden wordt versterkt.","701"
"Ondernemingsraden krijgen instemmingsrecht bij fusies en overnames.","701"
"Bedrijven zijn geen koopwaar.","701"
"De invloed van werknemers wordt versterkt door bij wijzigingen in de bedrijfsvoering, via werkoverleg, werknemers en de OR zeggen schap te geven in verbetering van kwaliteit van het werk en de arbeidsomstandigheden.","701"
"Er komt een loyaliteitsdividend en een zwaarder stemrecht voor duurzame aandeelhouders die de langetermijnbelangen heiligen.","403"
"We streven naar een betere bescherming van bedrijven tegen vijandige overnames indien deze slechts gericht zijn op het op korte termijn opsplitsen en leegtrekken van een bedrijf.","403"
"Er komt een wettelijke mogelijkheid voor de overheid om de verkoop van bedrijven die van strategisch belang zijn voor de Nederlandse economie te verhinderen als zo’n overname vitale publieke belangen schaadt.","412"
"De PvdA kiest voor een evenwichtige inkomensverdeling.","503"
"Daarbij vragen de achtergebleven laagste inkomens om aan dacht,","503"
"net als de beloningsverhoudingen in ondernemingen.","403"
"Er komt een wettelijke verankering en aanscherping van de corporate governance code.","403"
"Dit is hard nodig, want de code die we nu hebben is slap en vrijblijvend.","403"
"Er is niets geregeld over de hoogte van de passende topbeloning.","403"
"Dit klemt temeer omdat de race naar de top doorgaat.","403"
"Er komen sancties voor bedrijven die zich niet aan deze code houden.","605"
"Via wetgeving gaan we de bonuscultuur in financiële instellingen tegen, ook als er geen staatssteun wordt gegeven.","403"
"Immers, financiële instellingen staan meer dan andere ondernemingen bloot aan de verleiding om grote risico’s te nemen.","403"
"Er komt een wettelijk maximumpercentage van 20% met betrekking tot de variabele beloning bovenop het vaste salaris in de financiële sector.","403"
"Dit geldt niet alleen voor topbestuurders, maar voor iedereen werkzaam in de sector.","403"
"Er komt een versobering van de momenteel zeer genereuze ‘expatregeling’ voor de allerhoogste inkomens boven de 150.000.","503"
"Wij willen dat belastbare inkomens waarvoor de 30% regeling van toepassing is aftoppen tot 150.000.","503"
"Voor het inkomensdeel boven de € 150.000 per jaar wil de PvdA een belastingtarief van 60% invoeren als solidariteitsbijdrage van mensen met een ruim inkomen.","503"
"’Het tarief op vermogens boven de €125.000 in box 3 gaat naar 40%.","503"
"We pakken verborgen beloningen in pensioenregelingen aan.","503"
"Het gebeurt te vaak dat topbestuurders bij hun aantreden bedingen dat hun pensioengaten worden gerepareerd, dan wel dat hun levenslange pensioenuitkering wordt afgestemd op de topbeloning die ze slechts een beperkt aantal jaren verdienen.","503"
"Deze regelingen worden gemaximeerd op het niveau van een ministersalaris.","412"
"De aftrekbaarheid van pensioenpremies wordt gemaximeerd op 42%.","503"
"Er komt een instemmingrecht van ondernemingsraden bij het vaststellen van topbeloningen.","202"
"Er komt een verdere aanscherping van de beloningscode staatsdeelnemingen.","412"
"Al naar gelang het gewicht van het publieke belang.","412"
"Zo is bij de NS het gewicht van het publieke belang in de beloning al opgetrokken van 25 naar 40%.","412"
"Maar die 40% is nog steeds te laag, en moet naar 75%.","412"
"Evenzo bij andere staatsdeelnemingen.","412"
"Het beloningsbeleid voor (semi-) publieke instellingen houdt zich aan de Balkenendenorm","412"
"Activerend armoedebeleid en schuldhulpverlening","504"
"Een dak boven het hoofd voor jong en oud","504"
"Vrouwenemancipatie","503"
"Homo-emancipatie","503"
"Integratie","608"
"Aandacht voor afhankelijkheids-relaties en eerwraak","608"
"In Nederland telt iedereen mee, los van afkomst, religie, etniciteit of seksuele geaardheid.","503"
"Iedereen moet de kans krijgen om mee te doen.","503"
"Maar er is nog veel te winnen op het gebied van emancipatie en integratie.","503"
"En de PvdA wil deze kansen grijpen.","305"
"Sociaaldemocraten hebben altijd geknokt voor gelijke rechten en kansen voor iedereen; voor het stemrecht voor vrouwen, voor homorechten, fundamentele burgerrechten voor iedereen.","503"
"Die strijd is nooit klaar.","503"
"Mensen moeten de kans krijgen op eigen kracht verder te bouwen aan het leven dat zij voor ogen hebben.","503"
"Iedereen heeft recht op eerlijke kansen.","503"
"Daar staat de PvdA voor.","305"
"Of dit nou minderheden, homo’s, kinderen, ouderen, mensen met een beperking of mensen in een kwetsbare positie door afhankelijkheidsrelaties of schulden zijn.","503"
"De PvdA zet zich ervoor in dat iedereen mee kan doen.","503"
"En iedereen moet ook naar vermogen meedoen en bijdragen.","606"
"Die wederkerigheid is nodig om onze samenleving sterk en sociaal te houden.","606"
"Het Kabinetsbeleid van de afgelopen jaren heeft het sociaal isolement van veel mensen verergerd.","305"
"Er zijn steeds meer werkende armen.","705"
"Schuldenproblematiek loopt onder grote groepen verder op met soms verstrekkende gevolgen zoals dakloosheid of zelfs criminaliteit.","705"
"De emancipatie van vrouwen en homo’s is nog lang niet voltooid en mensen worden uitgesloten van taalonderwijs.","503"
"Als we willen dat iedereen zijn schouders eronder zet zullen we deze trends moeten keren.","606"
"We hebben iedereen nodig.","606"
"Iedereen hoort erbij.","606"
"Twee opeenvolgende crises in korte tijd en een Kabinet dat fors heeft bezuinigd op de sociale zekerheid zorgen ervoor dat het voor een groeiende groep mensen steeds moeilijker wordt financieel rond te komen.","701"
"Lokaal komen steeds meer middenklassers in de problemen, maatregelen als het afschaffen van onbelaste reiskostenvergoeding maken het ook voor die groep moeilijker om hun boterham te verdienen.","701"
"De groep middeninkomens dient binnen de PvdA nadrukkelijk aandacht te krijgen; de afgelopen jaren heeft deze groep het steeds moeilijker gekregen door een stapeling van maatregelen, voorkomen moet worden dat in deze groep mensen wegglijden in verborgen armoede en de PvdA dient daarom extra waakzaam te zijn voor de sociaal-economische positie van deze groep.","701"
"De PvdA vindt dat werk moet lonen.","701"
"Steeds meer mensen kampen met schulden.","705"
"Tot voor kort waren dat vooral mensen met een uitkering, sinds vorig jaar bestaat de meerderheid van degenen met een schuld uit mensen met een baan.","705"
"Deze ontwikkeling is zorgelijk.","705"
"Schulden isoleren.","705"
"Angst voor deurwaarders, minder gevoel van eigenwaarde en jarenlang buitengesloten worden zorgen ervoor dat zelfs vrijwilligerswerk een stap te ver is, de gezondheid in het geding komt en dat kinderen in gezinnen met schulden het slachtoffer worden.","705"
"De PvdA staat voor een activerend armoedebeleid, drempels moeten weg en werk moet lonen.","705"
"Mensen die een tijdelijke baan accepteren en daardoor uit een uitkering stappen, krijgen recht op terugkeer in die uitkering, zonder wachttijd.","504"
"Dit kan voortduren totdat er uitzicht is op een stabiel inkomen.","504"
"Dit gaan we doen: De PvdA is voorstander van een drempels-weg-regeling.","303"
"Kinderopvang, schulden en taal mogen niet verhinderen dat iemand werkt.","701"
"Met verhuurders, energiebedrijven, zorgverzekeraars, telefoonmaatschappijen, en ook postorderbedrijven, worden gemeentelijke convenanten afgesloten om melding te doen van betalingsachterstanden van meerdere maanden.","705"
"Voor mensen met schuldproblemen is daarmee snelle interventie door de gemeente mogelijk en worden grotere problemen later voorkomen.","705"
"De PvdA wil af van de normering van het gemeentelijk inkomensbeleid op maximaal 110% van het wettelijk minimumloon.","504"
"Wij willen de gemeente de vrijheid geven hun inkomensgrens voor het gemeentelijk minimabeleid zelf vast te stellen.","301"
"De rijksbezuinigingen op de gemeentelijke schuldhulpverlening worden geschrapt.","504"
"Omdat er meer beroep op wordt gedaan, ook door andere groepen mensen, wordt extra geld hiervoor vrijgemaakt.","504"
"Het is onacceptabel dat kinderen in Nederland opgroeien in armoede.","706"
"Kinderen verdienen daarom een speciale plek in de armoedeaanpak, zodat zij zich kunnen ontwikkelen en de armoede kunnen ontgroeien.","706"
"Wij zijn actief voorstander van ondersteuning van fondsen die het sporten van kinderen en deelname aan culturele activiteiten mogelijk maken of bijdragen aan de hoge schoolkosten.","503"
"Iedereen heeft recht op een menswaardig bestaan.","503"
"De hoogte van de bijstand mag nooit zakken onder de norm van het Nibud: niet veel, maar toereikend.","503"
"Werkgevers werken mee met een nieuwe schuldregeling voor werkenden.","705"
"Er komen convenanten met deurwaarders.","403"
"Mensen in schulden moeten niet extra in de schulden worden gejaagd door exorbitante incassokosten.","403"
"Schuldproblemen moeten eerder aan het licht komen, dat voorkomt grotere problemen later.","504"
"Voorlichting en schuldhulpverlening aan jongeren kan door instellingen als het Nibud op scholen worden verzorgd.","504"
"Jongeren moeten veel bewuster worden van de impact van een schuld.","504"
"Branches die actief op jongeren adverteren moeten meewerken om schulden te voorkomen.","504"
"We doen een onderzoek, hoe we met respect voor privacy kunnen voorkomen dat (postorder)bedrijven mensen die al in de schuldhulpverlening zitten, in de verleiding brengen nieuwe schulden aan te gaan.","403"
"Malafide geldverstrekkers worden aangepakt zodat uitbuiting wordt tegengegaan.","605"
"Dak- en thuislozen krijgen nu de hulp die ze nodig hebben en een dak boven hun hoofd.","705"
"Het aanpakken van die problemen helpt niet alleen hen, het maakt de hele samenleving beter.","705"
"Met hun kracht en onze hulp helpen we ze er weer bovenop.","705"
"Dit gaan we doen: De succesvolle aanpak van dak- en thuislozen van de afgelopen jaren wordt voortgezet.","705"
"Opvang moet meer van grootschalige opvang naar kleinschalig begeleid wonen.","705"
"Betaalbare huisvesting, goede begeleiding en toegang tot ambulante langdurige zorg zijn cruciaal.","504"
"Multiprobleem gezinnen zijn extra kwetsbaar en verdienen extra hulp om dakloosheid en escalatie te voorkomen.","705"
"Deze gezinnen krijgen gecoördineerde hulp bij zorg, schulden en opvoeding.","705"
"Zwerfjongeren moeten een huis, een opleiding en een baan.","705"
"Zwerfjongeren moeten een ID kaart kunnen aanvragen en verkrijgen bij de gemeente waar zij op dat moment verblijven.","705"
"Emancipatie is een van de speerpunten van de Partij van de Arbeid.","503"
"Dit is altijd zo geweest en dit zal, zolang het nodig is, zo blijven.","503"
"Wij staan voor een Nederland waarin iedereen gelijk is en iedere Nederlander de kans krijgt om zijn of haar talenten te ontplooien.","503"
"Deze emancipatie is echter nog niet af.","503"
"Nog steeds zijn vrouwen ondervertegenwoordigd in hoge functies en verdienen ze minder dan mannen.","503"
"Het stimuleren van het arbeidsaanbod van vrouwen, zowel in uren uitgedrukt als in het niveau van de functies die vrouwen bekleden, is hierbij cruciaal.","503"
"Er studeren niet alleen meer vrouwen dan mannen aan de universiteit, ze halen ook hogere cijfers en studeren sneller af.","706"
"Toch vertalen de onderwijsprestaties van vrouwen zich niet of nauwelijks in meer vrouwen aan de top.","503"
"Het goed kunnen combineren en moderniseren van werk en de zorg voor onze kinderen is hierbij van het grootste belang.","504"
"Juist in deze tijden van economische crisis, waarin we iedereen nodig hebben, dienen stappen gezet te worden om de koopkracht op peil te houden en te bevorderen dat beide ouders actief kunnen blijven op de arbeidsmarkt.","504"
