"text","cmp_code"
"Het Nederlands is de voertaal voor iedere Nederlandse burger.","608"
"Diensten van de overheid aan de burger worden in het Nederlands aangeboden.","608"
"Als burgers in hun communicatie met de overheid vertaling nodig hebben, moeten ze een beroep doen op vertalers in hun eigen omgeving of anders zelf een tolk bekostigen.","608"
"Vluchtelingen kunnen in de eerste periode van hun verblijf in Nederland wel gebruikmaken van gratis tolkendiensten.","705"
"Nederlands leren wordt gestimuleerd.","608"
"Er zijn nog steeds veel immigranten die hier al decennia wonen, maar vanwege een taalbarrière nog nauwelijks deelnemen aan de maatschappij.","608"
"Ook deze mensen worden gestimuleerd de Nederlandse taal te leren, bijvoorbeeld door taalles te stellen als voorwaarde voor een uitkering.","608"
"Nederlanders die bij hun geboorte een tweede nationaliteit hebben meegekregen hoeven deze niet op te geven.","607"
"Een dubbel paspoort is onderdeel van hun identiteit.","607"
"Loyaliteit voor een land wordt niet bepaald door de nationaliteit, maar door de acceptatie van een individu door de maatschappij en van die maatschappij.","607"
"Dwingen een nationaliteit op te geven werkt averechts.","607"
"De leges voor verblijfsvergunningen en naturalisatie gaan fors omlaag tot een redelijk niveau.","705"
"Kennismigratie biedt kansen.","607"
"Voor Nederland en voor het land van herkomst.","607"
"Kennismigranten doen kennis op om toe te passen in hun land van herkomst of leveren een bijdrage als onderzoeker of kenniswerker, noodzakelijk voor de innovatiekracht van Nederland.","607"
"Zonder kenniswerkers geen kenniseconomie.","607"
"Het is dan ook noodzakelijk werk te maken van een selectief kennismigratiebeleid.","607"
"Het opkomen voor vreemdelingen is een christelijke roeping.","201"
"Als Nederland voor vluchtelingen geen wijkplaats is, werken wij mee aan hun onderdrukking.","201"
"De ChristenUnie maakt zich dan ook sterk voor een rechtvaardig en barmhartig asielbeleid.","201"
"Nederland kan niet onbeperkt mensen opnemen die vooral uit economische motieven naar Nederland willen komen.","608"
"De overheid zet zich dan ook in voor de verbetering van economische perspectieven in landen van herkomst.","107"
"Onder andere door een effectieve besteding van het budget voor ontwikkelingssamenwerking.","107"
"Verder is het van belang dat opvang van vluchtelingen en de toetsing van asielaanvragen zo dicht mogelijk bij de bron plaatsvindt, bij voorkeur in opvangcentra onder beheer van de Verenigde Naties.","107"
"Nederland stelt daarvoor, vanuit het budget voor ontwikkelingssamenwerking per jaar een substantieel bedrag aan de UNHCR beschikbaar.","107"
"Nederland verplicht zich tegenover de UNHCR om een substantieel hoger aantal vluchtelingen op te nemen, die uit een gevaarlijke en uitzichtloze situatie dringend herhuisvesting nodig hebben.","107"
"Daarnaast blijft er de verantwoordelijkheid voor vluchtelingenbescherming in Nederland.","201"
"Het vluchtelingenbeleid zal meer in samenwerking tussen en in afstemming met de EU geregeld moeten worden.","108"
"Uitgangspunt is de beste asielpraktijk en niet de slechtste.","705"
"Sinds de invoering van de nieuwe Vreemdelingenwet in 2001 is het aantal asielaanvragen substantieel teruggebracht van 60.000 naar minder dan 15.000 in 2011.","705"
"Het is nu tijd om het steeds strengere asielbeleid om te buigen naar een rechtvaardiger en humaner beleid.","705"
"Daarmee wordt tegemoetgekomen aan de kritiek van internationale mensenrechtenorganisaties en kan weer royaal invulling worden gegeven aan de Universele Verklaring van de Rechten van de Mens, de Rechten van het Kind en de uitspraken van het Europese Hof voor de Rechten van de Mens.","201"
"In dat kader wordt het volgende 10-puntenplan uitgevoerd: 1.De rechten van asielkinderen krijgen een eigen plaats in het vreemdelingenbeleid.","705"
"Deze rechten worden expliciet meegewogen in de asielprocedure.","705"
"De ChristenUnie introduceert een wettelijke verblijfsgrond voor kinderen die na een verblijf van 5 jaar in Nederland geworteld zijn.","705"
"Het aantal verhuizingen tijdens een asielprocedure wordt beperkt om kinderen stabiliteit te bieden.","705"
"2.De ChristenUnie introduceert een ambtshalve toetsmoment voor asielzoekers die meer dan 5 jaar in procedure zitten.","705"
"Daarbij wordt in ieder geval getoetst aan schrijnendheid en medische gronden.","705"
"3. Vreemdelingen die in ons land zijn overgegaan naar een andere godsdienst worden in geen geval gedwongen terug te keren naar het land van herkomst, indien daar in de praktijk sprake is van vervolging van betrokkene.","705"
"Dit is in het bijzonder een aandachtspunt bij terugkeer naar islamitische landen.","705"
"4.Drie maanden na indiening van het asielverzoek gaat het recht op taalonderwijs in en mag de asielzoeker werk zoeken om daarmee in het eigen levensonderhoud te voorzien en het welzijn te verbeteren, zonder dat hieraan verblijfsrechten kunnen worden ontleend.","705"
"5.In het vreemdelingenbeleid wordt het recht op gezinsleven gerespecteerd.","201"
"Gezinnen worden niet gescheiden.","201"
"Vluchtelingen worden in staat gesteld zo spoedig mogelijk met hun gezinsleden te herenigen.","201"
"De nareistermijn wordt geschrapt.","201"
"6.Het lokale bestuur en de lokale gemeenschap worden betrokken bij de uitoefening van de discretionaire bevoegdheid door de minister.","301"
"7. De feitelijke toegankelijkheid van de noodzakelijke zorg in het land van herkomst is leidend bij de beoordeling van de aanvraag voor een medische verblijfsvergunning.","705"
"8. De overheid biedt asielzoekers in procedure in Nederland veilige opvang aan.","705"
"De overheid heeft een zorgplicht, ook ten aanzien van uitgeprocedeerde asielzoekers, zodat mensen geestelijk en lichamelijk gezond blijven.","705"
"Kinderen noch volwassenen mogen op straat worden gezet.","705"
"9. Er wordt werk gemaakt van het ontwikkelen van alternatieven voor vreemdelingendetentie.","705"
"Detentie wordt alleen als uiterste middel gebruikt.","705"
"Kinderen horen niet in detentie.","705"
"10. Een effectief terugkeerbeleid.","605"
"Als na een zorgvuldige asielprocedure is beoordeeld dat er geen bescherming nodig is, komt terugkeer aan de orde.","605"
"Daarbij is vrijwillige terugkeer de meest duurzame vorm van terugkeer met het beste perspectief op een succesvolle re-integratie.","605"
"Daarvoor is persoonlijke begeleiding en individueel maatwerk noodzakelijk.","705"
"Uitgeprocedeerde asielzoekers mogen geen slachtoffer worden van de weigering van hun land van herkomst hen weer op te nemen.","705"
"Na herhaalde weigering hebben ze op humanitaire gronden recht op een verblijfsvergunning.","706"
"Onze samenleving is ook een multireligieuze samenleving geworden.","607"
"Met name de komst van de islam plaatst Nederland voor een nieuwe uitdaging.","608"
"Het christendom en de islam verschillen fundamenteel van elkaar.","608"
"Islamitische landen hebben veelal een gebrek aan politieke en religieuze vrijheid.","608"
"Zo is het pijnlijk te constateren dat christenen, Joden en andere minderheden in islamitische landen vervolgd worden of als tweederangsburger worden beschouwd.","608"
"Het debat over de gevolgen van de komst van de islam en de identiteit van Nederland moet gevoerd worden.","608"
"Voor de ChristenUnie zijn in dat gesprek de christelijke waarden die onze cultuur mede hebben gevormd leidend.","608"
"Onze fundamentele vrijheden, zoals godsdienstvrijheid, zijn van groot belang.","201"
"Dat is voor de ChristenUnie geen ‘concessie’, maar een kwestie van ‘confessie’.","201"
"Geloof kan niet worden afgedwongen met geweld.","201"
"Daarom kan vrijheid niet met onvrijheid worden verdedigd.","201"
"De ChristenUnie zal nooit instemmen met de inperking van fundamentele vrijheden voor een specifieke groep, of dit nu gaat om christenen of moslims.","201"
"Ruimte voor religie in de publieke ruimte.","607"
"Iedereen, christen of niet, heeft de vrijheid om ook in het publieke domein zijn hart te laten spreken.","201"
"Ruimte voor religie in het publieke domein betekent ook dat het gebedshuizen vrij staat om, bijvoorbeeld door het luiden van klokken, gelovigen naar de eredienst te roepen.","607"
"De bevoegdheid om dit nader in te vullen is aan gemeenten.","301"
"Het bevorderen van de integratie van Turkse en Marokkaanse Nederlanders.","608"
"Daartoe wordt de bemoeienis met Nederlandse minderheden vanuit de landen van herkomst, zoals de verplichte dienstplicht in het land van herkomst, ontmoedigd.","608"
"Een verbod op het dragen van gelaatsbedekkende kleding als boerka’s, waar de openbare orde, de veiligheid of de normale sociale interactie wordt belemmerd.","608"
"Omdat wij elkaar ons gezicht laten zien, verdraagt gelaatsbedekkende kleding zich slecht met normale sociale interactie.","608"
"Waar de openbare orde, de veiligheid of de normale sociale interactie wordt belemmerd, is een verbod op het dragen van gelaatsbedekkende kleding als boerka’s gerechtvaardigd (OV, scholen, openbare gebouwen).","608"
"Bescherming tegen de import van onvrijheid.","608"
"Iedere Nederlander heeft de vrijheid van vereniging, godsdienst en meningsuiting.","201"
"Maar financiële ondersteuning van Nederlandse culturele, politieke en religieuze instellingen vanuit aantoonbaar onvrije landen (zoals Saoedi-Arabië en Iran) is niet toegestaan.","608"
"Een vrije samenleving mag beschermd worden tegen de import van onvrijheid.","608"
"De overheid voert noch een religieus noch een seculier voorkeursbeleid.","607"
"Identiteitsgebonden en niet-identiteitsgebonden maatschappelijke organisaties worden, bijvoorbeeld in het subsidiebeleid, op gelijke voet behandeld.","607"
"De scheiding tussen kerk en staat betekent ook, dat de overheid zich niet behoort te bemoeien met kerkelijke aangelegenheden.","607"
"Ook in kunst en cultuur zien we de identiteit van een samenleving terug.","502"
"Daarom zijn kunst en cultuur primair van en voor de samenleving.","502"
"De rol van de overheid beperkt zich voornamelijk tot die van opdrachtgever en subsidieverstrekker.","502"
"Ook is de overheid hoeder van ons materiële en immateriële erfgoed.","502"
"Bijzondere gebouwen, voorwerpen, tradities en verhalen tonen de geschiedenis van ons land en verdienen bescherming.","502"
"Het bevorderen van cultureel ondernemerschap is de mantra waarmee veel bezuinigingen op kunst en cultuur verdedigd zijn.","401"
"Daarmee is vooral bedoeld dat de culturele sector minder afhankelijk wordt van overheidssubsidies en meer eigen inkomsten genereert.","401"
"De ChristenUnie vindt de focus op cultureel ondernemerschap ook belangrijk, maar het is wel een eenzijdige benadering van de bezuinigingen die geen recht doet aan het culturele veld.","502"
"In de eerste plaats mag van de overheid verwacht worden dat zij niet alleen aandacht heeft voor de economische waarde van kunst en cultuur, maar ook voor de maatschappelijke waarde en voor de artistieke of intrinsieke waarde.","502"
"Bij volledige ‘vermarkting’ van de culturele sector, zal het meer bijzondere culturele aanbod verdwijnen.","502"
"Het subsidiebeleid zal daarom mede gericht moeten zijn op het in stand houden van een divers aanbod waarin ook voor het bijzondere een plek blijft.","502"
"Ook is het belangrijk dat de overheid een omslag in haar denken maakt bij het subsidiebeleid.","402"
"Als zij verwacht dat de culturele sector ondernemender wordt, moet zij de culturele sector ook als ondernemers benaderen.","402"
"Dat is: niet langer tekorten financieren, maar subsidie verstrekken aan producten met maatschappelijke waarde en daar heldere afspraken over maken.","402"
"Voor de culturele sector zelf geldt dat zij moet samenwerken en bruggen slaan naar de samenleving.","401"
"Decentrale overheden kunnen een impuls geven aan het bevorderen van cultureel ondernemerschap, door alle betrokken partijen (cultuursector, bedrijfsleven, toerisme en recreatie, maatschappelijke organisaties en inwoners) bij elkaar te brengen en methoden en ervaringen uit te wisselen.","303"
"De ChristenUnie vindt het belangrijk dat kinderen en jongeren met kunst en cultuur in aanraking komen.","502"
"Door beoefening van de amateurkunsten ontdekken en ontplooien zij hun creatieve talenten.","502"
"Kunst- en cultuureducatie is een belangrijk onderdeel van hun vorming en een waardevolle aanvulling op het reguliere onderwijs.","506"
"Scholen kunnen heel goed in vrijheid hier een eigen invulling aan geven.","301"
"Provinciale instellingen voor kunst- en cultuureducatie kunnen hierbij behulpzaam zijn door een breed aanbod van lespakketten samen te stellen.","502"
"Kunst weerspiegelt de visie van de kunstenaar op de ons omringende wereld.","502"
"Uitingen van – veelal moderne – kunst en cultuur kunnen een gevoel van vervreemding oproepen, omdat beschouwers niet het wereldbeeld herkennen dat hun wordt voorgehouden.","502"
"Kunst kan gewoon mooi zijn, maar kan ook verrassen, mensen uit het vanzelfsprekende trekken en aansporen tot bezinning en reflectie.","502"
"De overheid past terughoudendheid bij het opstellen van normatieve kaders en stimuleert veeleer het debat in de samenleving over kunst en cultuur.","502"
"Godslastering en het aanzetten tot geweld en discriminatie zijn nooit acceptabel.","603"
"Erfgoed staat niet op zichzelf, maar maakt veelal onderdeel uit van de regionale of lokale geschiedenis.","502"
"Instandhouding van het cultureel erfgoed kan daarom het beste in samenhang met andere (ruimtelijke) vraagstukken in een gebied opgepakt worden.","502"
"Nieuwe functies (herbestemming) maken daar nadrukkelijk onderdeel van uit.","502"
"Kerkgebouwen en industrieel erfgoed uit het recente verleden verdienen meer aandacht in het erfgoedbeleid.","502"
"Oog voor het bijzondere.","502"
"De overheid geeft zich in het subsidiebeleid rekenschap van een divers cultureel aanbod en heeft voldoende oog voor het meer bijzondere aanbod, waar de ‘markt’ weinig waarde aan toekent.","502"
"Minder subsidie, meer creatieve financiering.","401"
"Financieringsvormen zoals garantieregelingen of leningen die na aflossing opnieuw aan anderen kunnen worden verstrekt kunnen startende getalenteerde kunstenaars helpen hun beroepspraktijk op te bouwen.","502"
"Kunst- en cultuureducatie op scholen is belangrijk,","506"
"maar scholen bepalen zelf hoe zij daar invulling aan geven.","301"
"Bescherming van monumenten, oude kerken en cultureel erfgoed.","502"
"Ons materiële en immateriële erfgoed verdient bescherming op basis van heldere selectiecriteria.","502"
"Instandhouding van het cultureel erfgoed wordt in samenhang met andere (ruimtelijke) vraagstukken in een gebied opgepakt.","502"
"Een vrij en toegankelijk internet is belangrijk voor de Nederlandse economie en samenleving.","408"
"Internet biedt grenzeloze mogelijkheden.","408"
"De internetgebruiker heeft daarbij behoefte aan solide bescherming van de privacy, maar krijgt die onvoldoende.","201"
"En dat terwijl de ontwikkelingen op het gebied van internet, mobiele telefonie en media in hoog tempo doorgaan.","201"
"Internetgebruikers moeten de vrijheid hebben om zelf de provider te kiezen die ze willen.","201"
"Internetfiltering blijft mogelijk.","603"
"Internetfiltering door providers, zoals Kliksafe, moet mogelijk blijven.","603"
"Hierdoor kunnen kwalijke internetpraktijken afgeschermd worden, onder andere in het belang van kinderen.","603"
"Bescherming van de privacy in het digitale tijdperk.","201"
"Het zorgvuldig omgaan met persoonlijke gegevens blijft belangrijk, juist bij internetverkeer.","201"
"Tegengaan van internet- en gameverslaving.","504"
"De hulpverlening wordt beter afgestemd op de problemen van internet- en gameverslaving.","504"
"Voor de Nederlandse samenleving is een onafhankelijke, pluriforme en in de samenleving verwortelde publieke omroep van cruciaal belang.","607"
"De publieke omroep geeft mensen en groepen een stem, draagt bij aan overdracht van kennis en waarden en biedt een forum voor maatschappelijke discussie, waarin we van mening kunnen verschillen.","607"
"Het publieke bestel blijkt één van de goedkoopste van Europa te zijn en bovendien opgewassen tegen de concurrentie met de commerciële omroepen.","607"
"De ChristenUnie is dan ook een voorstander van handhaving van dit publieke bestel waar inhoud en bereik hand in hand gaan, met als hart duidelijk geprofileerde ledenomroepen.","607"
"Dat geeft ook een grote verantwoordelijkheid aan de publieke omroepen.","408"
"Bijvoorbeeld ten aanzien van het niveau van de aangeboden programma’s.","408"
"De klassieke publieke omroep, met vaste uitzendtijdenen een strakke programmering bestaat immers niet meer.","408"
"Mensen kijken steeds meer op een moment dat het hen uitkomt, of alleen nog via internet.","408"
"De ChristenUnie wil de Mediawet hierop aanpassen zodat publieke omroepen ook andere vormen van programma-aanbod kunnen ontwikkelen.","408"
"Ook in het digitale domein kan de publieke omroep een volwaardige rol spelen.","408"
"Het belang van onafhankelijkheid en pluriformiteit is hier evenzeer van waarde.","607"
"Omroepbudgetten langer vastleggen.","408"
"Om de continuïteit te bevorderen wordt de toekenning van het budget voor de publieke omroepen voortaan gekoppeld aan de concessieperiode.","408"
"Het aantal leden moet zwaarder dan nu meewegen bij de verdeling van het budget.","607"
"Dit omdat daarmee de verworteling van de omroepverenigingen in de samenleving wordt aangetoond.","607"
"Ruimte voor levensbeschouwelijke omroepen.","607"
"In een pluriforme samenleving vindt de ChristenUnie het belangrijk dat er uitdrukkelijk ruimte gemaakt wordt voor programma’s met een duidelijk herkenbare identiteit en kwetsbare genres zoals levensbeschouwing.","607"
"Wij vinden het belangrijk dat christenen zich kunnen blijven herkennen in de programmering bij de publieke omroep.","607"
"Beperking van de rol van de Nederlandse Publieke Omroep.","607"
"De NPO coördineert de programmering en operationele activiteiten worden alleen dan door de NPO gedaan als uitvoering door omroepen niet wenselijk is.","607"
"Een veilig en verantwoord media aanbod.","603"
"In de Mediawet zijn hier richtlijnen voor opgenomen.","603"
"De samenleving kan de ombudsman van de publieke omroep hierop aanspreken.","603"
"Geen verkapte loterijen op de tv.","403"
"Er komt een strakke regulering van belprogramma’s.","403"
"Geen seksreclameblokken op de open commerciële zenders in de nachtelijke uren.","603"
"De samenleving wordt in de eerste plaats gevormd door burgers zelf en door bedrijven en andere organisaties.","606"
"Samen nemen ze verantwoordelijkheid, gaan verplichtingen aan en maken de samenleving leefbaar in hun onderlinge relaties.","606"
"Een vrije samenleving in een democratische rechtsstaat kan alleen bloeien als we er vertrouwen in hebben en ons gedrag richten naar de kernwaarden waar het in de rechtsstaat om draait.","201"
"Het in stand houden van de rechtsstaat vergt inspanningen van overheid en burger.","606"
"Iedereen heeft plichten jegens de gemeenschap.","606"
"Burgers kunnen een beroep doen op de overheid als hun veiligheid of bestaanszekerheid in het geding is.","305"
"De overheid doet wat de burger zelf niet tot stand kan brengen en zij is daarmee noodzakelijk voor het goed functioneren van de samenleving.","305"
"De ChristenUnie kiest voor een beperkte, daadkrachtige overheid, die zich opstelt als bondgenoot van burgers.","305"
"Dat uit zich allereerst in het voorschrijven en handhaven van het recht.","605"
"Daarnaast komt dit tot uiting in het opkomen voor kwetsbaarheid, zowel van mensen als de schepping.","503"
"Dit gaat niet zover dat de overheid verplicht is tot het afdekken van alle risico’s en wensen in het leven van haar burgers.","201"
"Tot slot geeft de overheid kaders en richting aan ontwikkeling.","305"
"Daarna komt pas de rol van de overheid als beslisser en afdwinger.","305"
"Omdat de overheid besluiten kan afdwingen worden er hoge eisen gesteld aan overheidshandelen.","305"
"De ChristenUnie staat voor een overheid die betrouwbaar, transparant en herkenbaar is.","305"
"En daarmee het vertrouwen van de burger waard is.","305"
"Als goed rentmeester gaat de overheid sober en doelmatig met de publieke middelen om.","303"
"De ChristenUnie gaat voor een benaderbare overheid, zowel met nieuwe communicatiemiddelen, als in persoonlijk contact aan de balie.","303"
"De overheid neemt de burger serieus.","202"
"Daarom worden burgerinitiatieven aangemoedigd.","202"
"Bij rechten horen plichten en verantwoordelijkheden (handvest burgerschap).","606"
"Naast het afnemen van diensten door burgers, vraagt de overheid burgers zich in een vroeg stadium uit te spreken (beginspraak, interactief beleid).","202"
"Een taak kan het beste uitgevoerd worden zo dicht mogelijk bij de burger.","301"
"De beslissing wordt bij voorkeur genomen op de plaats waar die ook effect heeft.","301"
"In de afgelopen jaren zijn ministeries samengevoegd.","303"
"Dat waren goede beslissingen, maar de indeling van alle ministeries kan logischer en slanker.","303"
"De in gang gezette decentralisaties worden doorgevoerd.","301"
"Daarnaast is er veel bestuurlijke drukte rond lokale en regionale samenwerking en opschaling, waardoor de overheid te veel met zichzelf bezig is.","303"
"Dit belemmert inzet van mensen en middelen om de grote problemen in de samenleving op te lossen.","303"
"Dus wordt het tijd deze interne discussies af te ronden en aan het werk te gaan voor de gemeenschap.","303"
"De door vorige kabinetten ingezette bezuinigingen op diverse ministeries wordt doorgezet.","303"
"Aanvullend daarop moet verder worden gesneden in de overheid (alle overheden), maar dan niet meer met de kaasschaafmethode, maar op inhoudelijke gronden, bijvoorbeeld daar waar taken zijn of worden gedecentraliseerd.","301"
"De bestuurlijke inrichting van Nederland blijft in stand.","305"
"De gemeente is als de meest nabije bestuurslaag het overheidsloket, met als kerntaak het bedienen van de directe leefomgeving en het sociale domein.","301"
"De provincies hebben een regierol en ontwikkeltaak voor verkeer en vervoer, landschap, recreatie en natuur.","301"
"Daarnaast gaat de provincie over het ruimtelijk economisch domein en het regionale cultuurbeleid.","301"
"Het Rijk beperkt zich tot kaderstellend nationaal bestuur en voert alleen die taken zelf uit die van nationaal belang zijn.","301"
"Beheerstaken in het fysieke domein worden, waar verantwoord, aan provincies of gemeenten overgedragen.","301"
"De ChristenUnie kiest voor: Bij een kabinetscrisis eerst proberen zonder verkiezingen een nieuw kabinet te formeren.","305"
"Na een kabinetscrisis wordt bij voorkeur gezocht naar mogelijkheden om binnen de bestaande verhoudingen in de Tweede Kamer een nieuw kabinet te formeren.","305"
"De mogelijkheid tot ontbinding van de Tweede Kamer en uitschrijven van vervroegde verkiezingen vervalt hiermee niet, maar wordt wel minder vanzelfsprekend.","305"
"Minder controle tussen overheden onderling.","303"
"Raden en staten zijn prima in staat om hun besturen te controleren.","303"
"Dat hoeft een andere overheid dus niet te doen.","303"
"Meer algemene regels in plaats van gedetailleerde vergunningen.","401"
"Om regeldruk te verminderen worden in alle bestuurslagen vergunningstelsels waar mogelijk omgezet in algemene regels.","401"
"Wie een loopje neemt met de regels, wordt aangepakt.","605"
"Wie zich daar keurig aan houdt, krijgt minder controle.","401"
"Eén loket voor burgers.","303"
"In contacten met burgers en bedrijven is één bestuurslaag het aanspreekpunt per taak.","303"
"De overheid moet durven loslaten.","301"
"Daarom wordt gedecentraliseerd zonder ‘gouden koorden’ (specifiek geld en controle).","301"
"Gemeenten en provincies krijgen een robuust belastinggebied.","301"
"Vanwege democratische verantwoording krijgen gemeenten en provincies meer mogelijkheden om belastingen te heffen.","301"
"Dit mag per saldo niet tot lastenverzwaring leiden.","401"
"Herindeling alleen van onderop.","301"
"Het opschalen van gemeenten of provincies vindt in beginsel alleen plaats van onderop.","301"
"Hierbij moet aandacht zijn voor nabijheid via dorps- en wijkraden en decentrale loketten.","301"
"Minder bestuurlijke drukte.","303"
"Bestuurlijke samenwerkingsconstructies (zoals WGR’s) worden stevig ingeperkt en taken worden uitgevoerd door de democratisch gelegitimeerde bestuurslaag die het beste past qua aard en/of schaal.","303"
"Een vervoersautoriteit voor de Randstad.","303"
"Taken op het gebied van infrastructuur en openbaar vervoer liggen zowel bij provincies, grote steden als regio’s.","303"
"Gebruikers van OV en weginfrastructuur zijn gebaat bij eenduidigheid.","303"
"Om die reden is het goed dat er een vervoersautoriteit komt voor de Randstad.","303"
"Minder ministeries.","303"
"Natuur, volkshuisvesting, infrastructuur en milieu worden samengevoegd tot hét ministerie van de leefomgeving.","303"
"Economische zaken, landbouw en innovatie wordt hét ministerie voor ondernemers en innovatie.","303"
"Regionale spreiding Rijksdiensten.","301"
"Bij concentratie van Rijksdiensten is behoud van regionale werkgelegenheid uitgangspunt.","301"
"Product- en bedrijfsschappen worden afgeslankt naar kerntaken.","401"
"Belemmeringen voor leden worden opgeheven.","401"
"De Balkenendenorm is uitgangspunt.","403"
"In de publieke en semi-publieke sector verdient niemand méér dan de premier.","403"
"Wij zijn blij met de brandweervrijwilliger.","606"
"De brandweerorganisaties worden in 2014 geregionaliseerd.","302"
"In dit proces is zorg voor de inzet en belangen van de vrijwilliger.","606"
"De verankering van het overheidsgezag in het recht is essentieel.","201"
"Grondrechten beschermen burgers tegen willekeur en overschrijding van de bevoegdheden op terreinen die toebehoren aan burgers, kerken en andere levensbeschouwelijke instellingen, scholen en bedrijven.","201"
"De ontstaansgeschiedenis van de Nederlandse samenleving is bepalend voor de wijze waarop we in een pluriforme gemeenschap in vrede met elkaar omgaan.","601"
"Het Statuut voor het Koninkrijk en de Grondwet spelen hierbij een belangrijke rol.","203"
"In de Grondwet wordt daarom een algemene bepaling opgenomen.","203"
"Deze bepaling geeft uitdrukking aan de historische identiteit en de dragende waarden van de Nederlandse samenleving.","601"
"Kennis van de inhoud van het Statuut en de Grondwet en van de geschiedenis van het Koninkrijk dragen bij aan burgerschapsvorming.","601"
"Het koningschap belichaamt de verbondenheid van allen in Nederland.","601"
"Het recht op leven wordt vastgelegd in de Grondwet.","603"
"Het menselijk leven heeft volledige rechtsbescherming vanaf de bevruchting tot aan de dood.","603"
"Geen rangorde tussen grondrechten.","201"
"Er wordt geen rangorde aangebracht tussen de verschillende vrijheidsrechten in de Grondwet.","201"
"Het recht op gelijke behandeling wordt uitgebreid.","201"
"Artikel 1 wordt aangepast zodat ook discriminatie op basis van handicap of geaardheid wordt tegengegaan.","201"
"De Nederlandse taal wordt grondwettelijk verankerd.","601"
"Naast opname van Fries in de Grondwet, wordt de decentralisatie van het Friese taalonderwijs in bevoegdheid en middelen overeenkomstig het voorstel van de commissie Hoekstra doorgevoerd.","301"
"Aan de overige talen in het Koninkrijk, Papiaments en Engels, wordt in het Caribisch deel van Nederland op gelijke wijze recht gedaan.","301"
"Rechters moeten wetten kunnen toetsen aan de grondwet.","203"
"Het verbod om wetten rechterlijk te toetsen aan de Grondwet wordt daarom afgeschaft.","203"
"Dit versterkt het gezag van de Grondwet.","203"
"In hoogste instantie beslist een Constitutioneel Hof over de uitleg van de Grondwet.","203"
"Grondwetsuitleg op verzoek parlement.","203"
"Indien de Raad van State in zijn advies concludeert dat een wetsvoorstel grondwetsuitleg vergt, kan dit wetsvoorstel slechts, als ten minste 30 Kamerleden dit verlangen, worden aangenomen door de Tweede Kamer met een gekwalificeerde meerderheid van tweederde.","203"
"Het parlement gaat over internationale verdragen.","202"
"Om het Nederlands parlement intensiever te betrekken bij de totstandkoming van internationale verdragen worden deze met een tweederde meerderheid aangenomen.","202"
"Het recht op en de toegangsmogelijkheden tot de rechter worden niet ingeperkt.","605"
"Burgers worden beschermd tegen de nadelige (privacy)effecten van digitalisering.","201"
"Er komt een Handvest verantwoordelijk burgerschap.","606"
"Deze bepaalt overheid en burger elk bij hun eigen mogelijkheden en verantwoordelijkheden voor de instandhouding van de leefbaarheid van de samenleving.","606"
"Verschillen in levensovertuiging of godsdienst leiden niet tot uitsluiting.","607"
"Zoals van de mogelijkheid om bepaalde beroepen uit te oefenen.","607"
"Werkers in de zorg met bezwaren tegen abortus provocatus en euthanasie mogen geen benadeling ondervinden bij de toelating tot opleidingen en uitvoering van het werk.","607"
"Waar het dragen van een hoofddoekje niet op functionele bezwaren stuit, vormt dit evenmin een belemmering.","607"
"De overheid respecteert ieders levensbeschouwing.","607"
"Gemeenten en andere overheidsorganen houden bij publieke handelingen en manifestaties rekening met de levensbeschouwelijke en religieuze pluriformiteit van de bevolking en gewetensbezwaren van ambtenaren.","607"
"Zorgvuldig omgaan met opslag van persoonsgegevens.","201"
"Bewaartermijnen van gegevens van burgers door de overheid en in het bijzonder door bedrijven worden daarom beperkt.","201"
"Minder boetes bij identificatieplicht.","201"
"Als burgers door feiten en omstandigheden hun identiteit genoegzaam kunnen aantonen, wordt geen boete opgelegd in verband met de identificatieplicht.","201"
"Sinds 10 oktober 2010 bestaat het Koninkrijk der Nederlanden uit vier autonome landen: Nederland, Aruba, Curaçao en St.Maarten.","0"
"Ook is Nederland als land drie ‘gemeenten’ rijker: Bonaire, St.Eustatius en Saba.","0"
"Het nieuwe Koninkrijk voldoet nog niet afdoende aan een essentieel vereiste in een rechtsstaat: de gelijkwaardigheid van alle burgers binnen het Koninkrijk.","101"
"In een nieuw Masterplan voor het Koninkrijk der Nederlanden moet een oplossing worden gevonden voor het ‘democratisch gat’ bij beslissingen die de autonome landen in het Caribische gebied aangaan.","202"
"Rijkswetgeving die alle landen binnen het Koninkrijk aangaat kan, om recht te doen aan de gelijkwaardige verhoudingen, alleen op basis van consensus tot stand komen.","202"
"Ondertussen is wel degelijk veel bereikt.","101"
"De nieuwe staatkundige status geeft energie en elan.","101"
"Toch is er voor Curaçao en St.Maarten nog een lange weg te gaan.","101"
"De rechtshandhaving, het democratiseringsproces en de overheidsfinanciën verdienen verdere versterking.","101"
"De sociale en economische positie vraagt aandacht.","101"
"Aruba ziet zich na een periode van bloei geconfronteerd met een groot begrotingstekort.","101"
"In samenwerking met Nederland streven we naar het terugdringen hiervan.","101"
"Respect voor de eigen taal, cultuur en tradities van de eilanden.","103"
"Alleen dan is instandhouding van de goede relatie tussen de landen binnen het Koninkrijk mogelijk.","101"
"Vrij verkeer van personen binnen het Koninkrijk, binnen afspraken die hieromtrent tussen landen en landsdelen worden gemaakt.","101"
"Koninkrijksburgers kunnen niet over en weer tussen de landen en landsdelen worden uitgezet.","101"
